what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038596034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038672913
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353038675889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038755823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038785533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1353038785568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038788430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038811543
opened,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.JavadocView",1353038812285
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.JavadocView",1353038812302
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1353038813182
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353038815061
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors.lineNumberToggle",1353038834267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038849067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038856953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353038873625
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353038875755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038878965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038882241
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1353038882457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038885821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038936717
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353038941685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038946977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038952455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353038993094
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353038995137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353038997345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039000936
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1353039001118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039002248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039007790
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353039023918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353039030112
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353039031887
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353039032985
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1353039035570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039038616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039042284
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1353039042466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039046105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353039050352
